Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2000","2000","TJ","152","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2001","2001","TJ","228","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2002","2002","TJ","304","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2003","2003","TJ","380","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2004","2004","TJ","456","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2005","2005","TJ","511","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2006","2006","TJ","335","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2007","2007","TJ","497","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2008","2008","TJ","781","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2009","2009","TJ","782","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2010","2010","TJ","484","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2011","2011","TJ","335","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2012","2012","TJ","442","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2013","2013","TJ","378","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2014","2014","TJ","421","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2015","2015","TJ","435","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2016","2016","TJ","452","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2017","2017","TJ","470","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2018","2018","TJ","647","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2019","2019","TJ","705","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2020","2020","TJ","763","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2021","2021","TJ","765","E","Estimated value"
"BE","Bioenergy","562","Niger","5851","Energy consumption","6532","Other vegetal material and residues","2022","2022","TJ","870","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","1999","1999","TJ","76","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2000","2000","TJ","152","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2001","2001","TJ","228","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2002","2002","TJ","304","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2003","2003","TJ","380","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2004","2004","TJ","456","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2005","2005","TJ","511","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2006","2006","TJ","335","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2007","2007","TJ","497","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2008","2008","TJ","781","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2009","2009","TJ","782","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2010","2010","TJ","484","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2011","2011","TJ","335","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2012","2012","TJ","442","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2013","2013","TJ","378","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2014","2014","TJ","421","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2015","2015","TJ","435","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2016","2016","TJ","452","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2017","2017","TJ","470","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2018","2018","TJ","647","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2019","2019","TJ","705","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2020","2020","TJ","763","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2021","2021","TJ","765","E","Estimated value"
"BE","Bioenergy","562","Niger","5852","Energy production","6532","Other vegetal material and residues","2022","2022","TJ","870","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1990","1990","TJ","1382","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1991","1991","TJ","1514","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1992","1992","TJ","1259","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1993","1993","TJ","1259","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1994","1994","TJ","1382","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1995","1995","TJ","934","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1996","1996","TJ","680","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1997","1997","TJ","378","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1998","1998","TJ","386","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","1999","1999","TJ","425","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2000","2000","TJ","903","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2001","2001","TJ","170","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2002","2002","TJ","170","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2003","2003","TJ","0","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2004","2004","TJ","0","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2005","2005","TJ","0","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2006","2006","TJ","755","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2007","2007","TJ","1385","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2008","2008","TJ","524","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2009","2009","TJ","944","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2010","2010","TJ","755","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2011","2011","TJ","755","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2012","2012","TJ","273","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2013","2013","TJ","273","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2014","2014","TJ","158","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2015","2015","TJ","378","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2016","2016","TJ","503","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2017","2017","TJ","633","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2018","2018","TJ","757","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2019","2019","TJ","541","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2020","2020","TJ","548","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2021","2021","TJ","548","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5851","Energy consumption","170","Bagasse","2022","2022","TJ","538","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1990","1990","TJ","1382","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1991","1991","TJ","1514","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1992","1992","TJ","1259","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1993","1993","TJ","1259","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1994","1994","TJ","1382","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1995","1995","TJ","934","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1996","1996","TJ","680","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1997","1997","TJ","378","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1998","1998","TJ","386","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","1999","1999","TJ","425","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2000","2000","TJ","903","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2001","2001","TJ","170","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2002","2002","TJ","170","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2003","2003","TJ","0","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2004","2004","TJ","0","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2005","2005","TJ","0","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2006","2006","TJ","755","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2007","2007","TJ","1385","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2008","2008","TJ","524","E","Estimated value"
"BE","Bioenergy","566","Nigeria","5852","Energy production","170","Bagasse","2009","2009","TJ","944","E","Estimated value"
