Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2008","2008","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2009","2009","3050","FAO TIER 1","1000 ha","12608.849","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2009","2009","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2010","2010","3050","FAO TIER 1","1000 ha","12561.98","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2010","2010","3050","FAO TIER 1","kt","-5084.4603","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2011","2011","3050","FAO TIER 1","1000 ha","12548.762","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2011","2011","3050","FAO TIER 1","kt","-2624.7193","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2012","2012","3050","FAO TIER 1","1000 ha","12535.544","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2012","2012","3050","FAO TIER 1","kt","-2624.7193","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2013","2013","3050","FAO TIER 1","1000 ha","12522.326","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2013","2013","3050","FAO TIER 1","kt","-2624.7193","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2014","2014","3050","FAO TIER 1","1000 ha","12509.108","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2014","2014","3050","FAO TIER 1","kt","-2624.7193","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2015","2015","3050","FAO TIER 1","1000 ha","12495.89","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2015","2015","3050","FAO TIER 1","kt","-2624.7193","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2016","2016","3050","FAO TIER 1","1000 ha","12482.674","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2016","2016","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2017","2017","3050","FAO TIER 1","1000 ha","12469.458","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2017","2017","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2018","2018","3050","FAO TIER 1","1000 ha","12456.242","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2018","2018","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2019","2019","3050","FAO TIER 1","1000 ha","12443.026","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2019","2019","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2020","2020","3050","FAO TIER 1","1000 ha","12429.81","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2020","2020","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2021","2021","3050","FAO TIER 1","1000 ha","12416.5967","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2021","2021","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6751","Forestland","2022","2022","3050","FAO TIER 1","1000 ha","12403.3789","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2022","2022","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6751","Forestland","2023","2023","3050","FAO TIER 1","kt","0","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1990","1990","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1991","1991","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1992","1992","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1993","1993","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1994","1994","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1995","1995","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1996","1996","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1997","1997","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1998","1998","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","1999","1999","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","1000 ha","70.378","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2000","2000","3050","FAO TIER 1","kt","25023.3671","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2001","2001","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2002","2002","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2003","2003","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2004","2004","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2005","2005","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2006","2006","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2007","2007","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2008","2008","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2009","2009","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","1000 ha","61.169","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2010","2010","3050","FAO TIER 1","kt","21749.0457","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","1000 ha","20.6","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2011","2011","3050","FAO TIER 1","kt","7324.4673","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","5110","Area","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","1000 ha","20.6","E","Estimated value",""
"GF","Emissions from Forests","450","Madagascar","72332","Net emissions/removals (CO2) (Forest land)","6750","Net Forest conversion","2012","2012","3050","FAO TIER 1","kt","7324.4673","E","Estimated value",""
